id,parent_asin,author,title,category,publication_year,rating,helpful_vote,text
B06XFJ2JGR073,B06XFJ2JGR,Donald Miller,Building a StoryBrand: Clarify Your Message So Customers Will Listen,bm,2017,3.0,14,It was ultimately a great message and the framework simplified the process well. The only issue I had with the book is that he was selling his company far too hard throughout which took away from his message.
B077XCPTLT074,B077XCPTLT,Robin Sharma,The 5AM Club: Own Your Morning. Elevate Your Life.,bm,2018,4.0,57,"First of all, The 5am Club is written like a fictional story, and that threw me off a little when I started reading it. The fictional story got a little over the top silly at times, but it kept things interesting, I guess.  Basically, we start with a seminar that’s happening and then follow two main characters as they go on a life-changing trip learning from a billionaire and the teachings of “the Spellbinder.” Again, Sharma keeps things interesting!  The basic idea of the book is that you’ve got to get up at 5am and start your day off right. Doing this will change your life. He goes into what to do with that time in the morning and then how to kind of focus your day.  I found it inspiring. When I started reading it I was already in the habit of getting up around 5am and doing an hour-long workout program. Since the program is for 80 days, and I don’t have an extra 40 minutes after my workout to do the other two pieces (besides exercise) that he says to do in the morning, I can’t quite start doing what he recommends, but I’m doing my own version of it. I was so inspired by this idea that I am now reading The Miracle Morning as my follow up.  I am NOT a morning person as some people have asked me when I mentioned reading this book. I love my sleep and I hate waking up early. However, as a busy mom with a full-time job and lots going on in my life, I do see (and have experienced) the benefits of getting up early and taking time for yourself in the morning. I am starting to implement some of the things he teaches and hope to continue this practice through the year to see where it takes me!  I didn’t love the style of the book, but I did love the message and recommend this book for anyone interested in personal development."
B077XCPTLT075,B077XCPTLT,Robin Sharma,The 5AM Club: Own Your Morning. Elevate Your Life.,bm,2018,1.0,15,One of the worst book of Robin Sharm. After 70 pages he written something  about 5 AM.  Entire book there is 5 to 6 page regarding 5 AM benefits and remain just filler. Biggest KACHRA from Robin Sharma  atharalrabie@gmail.com
B07BJLX414076,B07BJLX414,Robert Greene,The Laws of Human Nature,bm,2018,5.0,218,first day - Huh I guess everybody craves attention second day - Oh my god I have been repressing my essentially anger nature for years.  This book rapidly alerted me to the parts of myself that I have been trying to hide from myself for years. In addition to that this book will give you a bunch of information on how to understand and interact with other people.
B07BJLX414077,B07BJLX414,Robert Greene,The Laws of Human Nature,bm,2018,3.0,172,This book is written in the reverse of his past works. Instead of getting historical examples and then interpretation you get long literal explanations of these various laws of human nature followed by a historical example.  The change in format is not for the better nor is the execution. The real problem is that Greene goes on too long in his explanations of each law. It becomes boring at times. The discussion on narcissists borders on obsession. This book is closer to Mastery than it is his other works.  There's still much to like of course. I think his explanations of the laws are correct and useful. Just too much. The historical examples are excellent of course but there are too few of them.  If you are a Greene fan I think you will see this one is different and just not up to the excellence of past works. Still enjoyable and worth the purchase. Just not overwhelmingly great.
B07BJLX414078,B07BJLX414,Robert Greene,The Laws of Human Nature,bm,2018,1.0,131,"Note: This is my personal review which might be skewed by my study of Philosophy, Psychology and all of Robert's previous works, as well as my unconscious biases. Therefore, please take it with a grain of salt.  I have been waiting for this book for around 5 years and after reading it cover to cover I am largely underwhelmed by its contents, I have many points to voice but I want to be concise so I will highlight the most important ones in three different bits.  The Book. 1) My main issue with this is book is its self-help nature. Unlike previous works which served as a dispassionate look into the dynamics of people, power, seduction, or war; this book feels like the oh so prevalent genre of self-help, telling you how you should live your life to attain ""greatness"" at every step. For instance, I quote: ""You feel the need to be on top of all the details and global trends so you can control things better, but you are drowning in information. It is hard to see the proverbial forest for the trees. This is a sure sign that you have lost a sense of your priorities"" 2) It takes such a long time to get to the point and most of the chapters are convoluted, they repeat themselves and tend to be contradictory at times. 3) The selection of stories are less precise in illuminating a point, sometimes it looks more like conjecture rather than an illustration of the ""Law""  The Message. _ Most of the laws have been either illustrated before or they are plain common sense. For instance, it takes a whole chapter to understand that people tend to be grandiose but that's good if we can channel it. _ The use of scientifically validated knowledge is unsound. For instance Greene is fond of ideas such as ""Multiple Intelligences"" ""Emotional Intelligence"" or The ""10000 hour rule"". These so-called theories rest on slim evidence at best and are downright misleading at worst. _ Greene overlooks much of the current literature in Psychology and prefers to revert back to the ideas of arcane psychologists like Carl Jung or Sigmund Freud (The very people that the term Pseudo-Science was originally used against) *On that note, he has a persistent fixation with topics like ""the ego"" and Freudian developmental phases in childhood. I tried to shrug it off at first but that’s simply impossible to overlook because the system is such a farcical approach to psychology, or as Psychological Science put it: “There is literally nothing to be said, scientifically or therapeutically, to the advantage of the entire Freudian system or any of its component dogmas.”  The Author. 1) With this book Greene seems to depart from his dispassionate nature, which like Machiavelli's was great for truly getting to the core of human interactions. Now he takes a moralistic approach arguing things like empathy and caring for others are the highest expression of human nature. Nothing wrong with being a good person, but as this book purports to be an objective evaluation of the nature of people it should abstain from any judgmental tendencies on it, or at the very least not state these judgements as ""Laws"". 2) The message is tainted with political undertones, e.g. stating that we live in a disoriented era where ""demagogues and tyrants"" take advantage of us and our tribal tendencies. (These undertones are made explicitly in the pre-release bonuses which take a very leftist approach, but I want to leave that aside because that's not part of the book itself) I am an apolitical person so I could not care less one way or another, but it's very off-putting to find this kind of rhetoric in supposedly objective books.  All in all this is probably a good book for you if: 1) You have zero knowledge of psychology and/or have minimal experience dealing with people. 2) Or You Have a desire for Self-Help advice that can guide your life decisions (if that's your case).  Otherwise please save yourself some time (around 20 hours) and pursue some more meaningful sources on the matter."
B07BJLX414079,B07BJLX414,Robert Greene,The Laws of Human Nature,bm,2018,4.0,81,"So much of discovery is a search for patterns. What links to what? Which variables are related? But patterns aren’t always signs of connection or influence. They can be causal or merely coincidental. And they are seldom universal.  Which is exactly why such a high percentage of scientific discovery turns out to be incorrect, or at least not complete. There is a pattern, but it’s not THE pattern – or at least not the only pattern. And, of course, patterns tend to change over time for a nearly infinite number of reasons.  And that’s the way I felt about the “laws” articulated in this book. I just never got the impression that they were a complete or universal explanation. I could see the pattern. It wasn’t just pulled out of thin air. But it struck me as presumptuous to assume that the “law” was in any way complete or permanent. It might be complete some of the time in some instances. But is it really the final answer that being called a “law of human nature” clearly suggests.  The problem is that laws require generalizations in order to be articulated and applied. And that might work reasonably well in defining traffic laws. Human nature, however, is far more complex and variable. Saying, therefore, that “Introverts are more sensitive and easily exhausted by too much outward activity,” or that, “To the extrovert, the introvert has no fun, is stubborn, even antisocial,” strikes me as applying two-dimensional generalizations to issues and traits that are far more complex than they can accommodate. Isn’t that, after all, part of the explanation for the rancor we currently see in our politics?  I really wanted to like this book. Who doesn’t want to know the laws of nature? Particularly now. To the point that throughout the book I went back to the marketing materials to see what I was missing. And in the “About the Author” section it describes the author as a “renowned expert on power strategies.” And that makes sense to me. And if power strategies is what you’re looking for, and you can buy into the advice - “Take notice of people who praise or flatter you without their eyes lighting up,” as opposed to recognizing they may have just stepped off the red eye, then you will probably like this book very much.  My interests, on the other hand, tend more to philosophy than psychology and I do tend to believe that the Daoists make a very good point – reality is just too nuanced and complicated for our human brains to understand at the level we would need to lay out the laws of human nature.  But if the subject sounds interesting to you, it sounds feasible that one book and one author can lay it all out, or you just like this author, please don’t let me discourage you. (I will admit that I have not read any of the author’s other works.)  He’s obviously accomplished. And if you enjoy the history of psychology you’ll find a lot of gems here. For me, however, the author’s theories are just a little too assertive and built on dangerous generalizations to live by 24/7.  But I’m not much on “power strategies,” either, so take that advice for what it is."
B07BJLX414080,B07BJLX414,Robert Greene,The Laws of Human Nature,bm,2018,5.0,24,It’s a didactic manual for a better self and a better society. It also hits right on the nail with our political climate as people stop questioning and throw themselves into an assumed truth spurred  from a narcissistic personality. I just finished the second chapter only but so far so great!
B07C7M8SX9081,B07C7M8SX9,Robert T. Kiyosaki,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,bm,2017,5.0,29,"I am not a person who reads books. I recently started to think about ways to invest or open my own business to get financial independence. Heard about the book a million times but never got interested enough to pick one up. Video interviews of Robert Kiyosaki started to  appear every now and then and he started to poke my interest.  Finally decided to try to see what the fuzz was about the book and bought it. From the start the book caught my interest, I found myself reading everyday and actually enjoying it, again I do not like to or do not have the habit of reading books so for me it is a big deal.  I finished the book and learned a lot from it. I say it is the best cheap investment because I bought it for less than $10.00 dollars and what I learned from the book is worth much more. Looking forward to reading the next books in his series and perhaps exploring other authors that can expand my financial literacy as well.  I recommend this book for anyone who has no idea on how or where to start getting some financial education and inspiration. It is a short and easy to understand book and maybe like it did with me, it will be a gateway to get you to finally do something about investing in your knowledge for financial independence."
B07C7M8SX9082,B07C7M8SX9,Robert T. Kiyosaki,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,bm,2017,5.0,11,"Got a lot of ideas from the book.  I am a 90 year old lady who feels 16.  I am interested in making money like the author did.  Also interested in playing his game and gaining knowledge about investing, then put what I have learned to work -really want to become rich before I leave this earth for heaven!  Wish me luck!"
B07C7M8SX9083,B07C7M8SX9,Robert T. Kiyosaki,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,bm,2017,5.0,9,"I had originally purchased this book in 1997. I needed to replace my 10-year-old Jeep, with a brand new 2020 Jeep. I went to the bank and got an unsecured loan. Instead of purchasing the Jeep, I purchased a house instead that needed a lot of work. I renovated the house and got a mortgage for the same amount I purchased and renovated it for, and paid back the unsecured loan that was at a much higher interest rate. Then I turned around and rented the house. The rent payments cover my monthly jeep payments and the renter is purchasing the house next year which after expenses will pay off my loan on the jeep! I have used several techniques in this book which has very much worked for me! Before the book, the bank wanted to know what I had for collateral. Now when I go to a Bank they ask me how much can we loan you!"
B07C7M8SX9084,B07C7M8SX9,Robert T. Kiyosaki,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,bm,2017,5.0,9,"The book presents a clear message about making your money work for you. My wife and I have recently started to look at investments outside of my work, and this book has really helped us understand some of our options. We were always taught to save, save, save...problem is you never have your money working for you. Thank you for the good read, and I hope this is the start of something great."
B07C7M8SX9085,B07C7M8SX9,Robert T. Kiyosaki,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,bm,2017,5.0,6,Very informative about what “You” need to start doing and changing your mindset in order to think like a Rich Dad. I have already signed up for an online session and bought the 16 percent solution. For the first time I am ready to make a change after 62 years!
B07CWGFPS7086,B07CWGFPS7,Brené Brown,Dare to Lead: Brave Work. Tough Conversations. Whole Hearts.,bm,2018,5.0,137,"Recommend that you dog-ear pages 70, 76, and 77.  Brene Brown excels once again and goes further with her research and writing to describe behaviors and emotions that we have all felt.  More importantly, she gives us constructive actions we can take to live and work more effectively and wholeheartedly.  Page 70 sums up the journey her book will take you on should you chose to go.  It reads, ""Leaders must either invest a reasonable amount of time attending to fears and feelings, or squander an unreasonable amount of time trying to manage ineffective and unproductive behavior.""  Pages 76 and 77 give you sixteen specific examples of Armored Leadership and Daring Leadership.  You will recognize them immediately.  And you will be able to call out the behaviors that are holding you back or propelling you forward.  On subsequent pages she unpacks the examples so that we can put the words to work for ourselves and our colleagues."
B07CWGFPS7087,B07CWGFPS7,Brené Brown,Dare to Lead: Brave Work. Tough Conversations. Whole Hearts.,bm,2018,5.0,65,"This is a spectacular excursion into humane but effective leadership. In her brief bio, it states that Brene Brown has  ""spent past two decades studying courage, vulnerability, shame and empathy.""  Those are not the typical descriptions of bestselling business characteristics. In fact, this book could really be sub-titled,""How to be a better human being and apply your new  amuscles' to the business of leadership."" What's fascinating is that the author calls herself a ""research professor"" with a social work doctorate, and her research has been extensive and varied, from military leaders to teachers. In this regard she has adopted the data-based techniques of Jim Collins, whose ""Good to Great"" has been the gold standard for many years. But her message is different in that it does not recommend ""engineering"" innovation, but rather relying on ""rumbling with vulnerability,"" ""living into one's values,"" and having the courage to make decisions even where the outcome may be uncomfortable and possibly a failure. Her idea that uncertainty can lead to the positive result of ""unpredictable and uncontrollable connections"" is applicable to parents and students and care-givers and workers of all stripes as well as c-suite leaders. Anyone who wants to take control of his or her life and understand the role of humility in human relationships will want to read this book. As she points out, it takes about the same length of time to read as a flight from Los Angeles to New York ""with a small delay."" Very much worth the time."
B07CWGFPS7088,B07CWGFPS7,Brené Brown,Dare to Lead: Brave Work. Tough Conversations. Whole Hearts.,bm,2018,5.0,57,"If you are a leader or aspire to be one, this book will speak to you on a very emotional level, particularly her chapter on “Armored Leadership.” As I read the sixteen examples of armored leadership and the contrasting daring leadership actions, I found myself evaluating my own experiences as a leader.  There were points where I could say, “Yes, I nailed that one!” but too many times where my response was, “Yeah, I failed to realize what I was doing and fell right into the trap.”  Her chapter on “Living into Your Values,” validates my conviction that values are at the very center of what we do as leaders.  If we do not identify and act on our values, we will fail.  Brown writes, “Daring leaders who live into their values are never silent about the hard things.”  Living into our values means more than articulating our values; it means that we practice them. She explains that individuals do not have two sets of values--one personal and one professional.  We have only one set of values that we are called to practice in all areas of our lives.  This is a great book.  Whatever your position is, whatever your responsibilities, please read this book and put its lessons into practice."
B07CWGFPS7089,B07CWGFPS7,Brené Brown,Dare to Lead: Brave Work. Tough Conversations. Whole Hearts.,bm,2018,2.0,14,"Too cliche and overly simplistic language, without any real suggestions.  Leaning into your team to rumble about how it makes you feel terrible how hard you expect them to work is trite and demeaning. My life coach recommended Brene, but I did not like it at all."
B07CWGFPS7090,B07CWGFPS7,Brené Brown,Dare to Lead: Brave Work. Tough Conversations. Whole Hearts.,bm,2018,1.0,10,"It was so boooring that I just read 50% of the book, but in every page says ""vulnerability"". I expected to read techniques, what to do in some situations but just talked about vulverability all the time."
B07GNXPP4P091,B07GNXPP4P,Ramit Sethi,I Will Teach You to Be Rich: No Guilt. No Excuses. Just a 6-Week Program That Works (Second Edition),bm,2019,3.0,130,"I am torn on this, because there are good ideas here, but there's a lot of wading through information that ultimately is not usable.  This probably has more to do with the publishing industry's insistence that book length on some level equals perceived value.  Could have been 50 pages long and saved everyone some time.  But make no mistake, this is a worthy effort from the author."
B083RZFYZC092,B083RZFYZC,Benjamin Lorr,The Secret Life of Groceries: The Dark Miracle of the American Supermarket,bm,2020,1.0,95,"I’m sorry that I paid full price for this book.  The writing was wonderful: by turns funny and touching, as was the author’s clear concern for the individuals who assist his under-cover endeavors.  The problem is, it’s a very short book—not in page numbers but in the vast number of pages one quickly flips through—and there’s very little actually about the groceries on our shelves, except for the stomach-turning description of one Whole Foods’ fish department cleaning that you’ve probably read in reviews.  However, at the very end of the book, not the chapter, we’re advised that the store in question has completely corrected that situation.  One store, one situation, fixed.  Why attempt to ruin a store’s reputation needlessly?  I didn’t learn anything new.  I didn’t waste my time, because I did enjoy his writing, but I definitely wasted my money."
B083RZFYZC093,B083RZFYZC,Benjamin Lorr,The Secret Life of Groceries: The Dark Miracle of the American Supermarket,bm,2020,1.0,13,"This book has been mis-titled and mis-marketed.  There's very little on 'groceries,' and even less on supermarkets.  Mostly, it's an impressionistic, and densely worded, take on long-haul trucking, product placement (one example) and shrimp production.  Lots of the material, especially the material on shrimp and labor exploitation, has been done before, as anyone who reads the newspaper knows.  The first chapter is about the guy who founded Trader Joe's, so there's material on one supermarket chain, but it's not very interesting, except as pop business philosophy.  It's a quick read, but the jokes are bad, and the author is fond of long, meandering footnotes, that are rendered in very small print.  Buyer beware."
B083RZFYZC094,B083RZFYZC,Benjamin Lorr,The Secret Life of Groceries: The Dark Miracle of the American Supermarket,bm,2020,4.0,10,"This is a book with horrific information about the awful unfairness of workers’ conditions and compensation; the health risks of food produced that isn’t fit for human consumption but promoted as though it were; and, the lack of integrity by food producers and the willful blindness toward them by the grocery colossus. It is a modern day version of Upton Sinclair’s “The Jungle” which did so much to protect the American people by the passage of laws assuring the safety of our food supply."
B083RZFYZC095,B083RZFYZC,Benjamin Lorr,The Secret Life of Groceries: The Dark Miracle of the American Supermarket,bm,2020,2.0,8,"This book could have been so much better - and it should have been much longer. The Kindle version ends up being 60 percent book (and much of that is seemingly unending thumbsucking and philosophizing) and 40 percent footnotes. It is a true shock when you end up with 40 percent of a book remaining and -- it's not really remaining.  The author spends some worthy time looking into the challenge of creating and marketing a new grocery product, the rigors of long-distance trucking and - at much too much length - shrimp farming in Thailand. This guy took a couple of tax-deductible work trips to Southeast Asia and bled them for all they are worth - plus some.  He offers a bit of insight into the creation and development of Trader Joe's and Whole Foods - and the icky situation at one (1) Whole Foods fish counter.  So, there is some interesting information here, but not nearly enough of it. And he spends WAY too much time typing random thoughts that make little sense.  One of many examples: ""Retail is one of the oldest, most important forms of human connection, once circle outside family, and just as important in current society to meeting our vital needs. Its uniquely material focus makes it a bridge between these two forms of self-expression: between the possessions we flaunt and how her treat the people who make them. [OK, this makes a bit of sense and it's best to stop here, but.....no.] Right now the methods of bringing integrity to to this connection - the signs and seals of certification - make no corresponding effort so span this divide. [What?] They promise us [no, they do not] that moments of  individual action can create a type of change that in reality only institutional forces like labor laws, union, and trade deals can being to approach. They allow us to purchase our ideals [What?] from others without ever having to enact them on our own."" [WHAT?}  That's only one of dozens of examples and not close to the most puzzling.  This book is like a cheap crab cake - very little meat, lots and lots of filler."
B084HJSJJ2096,B084HJSJJ2,Morgan Housel,"The Psychology of Money: Timeless lessons on wealth, greed, and happiness",bm,2020,3.0,29,"Entertaining book, but let me cut to the chase. Save your money, pay off your house if that makes you feel better, invest in low cost index  funds. End."
B084HJSJJ2097,B084HJSJJ2,Morgan Housel,"The Psychology of Money: Timeless lessons on wealth, greed, and happiness",bm,2020,1.0,15,"I could barely get through this book. It does have some basic money concepts that are valid. However, it has so many offensive micro-aggressions. In his letter to his son, ""Not all poor people are lazy."" Huh? Describing himself as a ""slave"" to his investment banker boss. Have you studied what slavery actually was? The horrors inflicted on people. Also, how about mentioning how slavery contributed to the wealth of early white male slaveholders and is the foundation of the US economy? Finally, nearly all of his references and stories are about white men (the one exception Chris Rock briefly mentioned). When a voice is so one-sided, I begin to distrust the thinking. I have to reformulate in my head how all of it applies to me. At a certain point I had to wonder--when was this book written? When I read the publication date, not 1950 but September 2020, I stopped reading. Shamefully out of touch.  I am so sorry I contributed to his wealth by buying this book--disgraceful."
B084HJSJJ2098,B084HJSJJ2,Morgan Housel,"The Psychology of Money: Timeless lessons on wealth, greed, and happiness",bm,2020,5.0,12,"I just want to call out some of the negative reviews that made me consider (longer than I should) before buying the book.  - There is nothing new in the book. It is only good for beginners  Correct on the first part. There is nothing new here. Just as philosophy has existed for thousands of years, yet few people tend to get out of their way to find a few good books, read them and get something out of them.  The book has ideas that are not new, but are brought up and packaged in a convenient way for you to read them, analyze them and preach them. Some of the ideas, in the book (as a beginner), were stuff I have never heard of (despite listening to a lot of flashy investing podcasts and ""know-it-all gurus"") and I have had many ""aha"" moments through reading the book. I am only in the middle of the book, right now, writing this.  In the second part of the statement, about the target audience, I do believe nobody knows everything about money, psychology nor investing.  Summary: If you know nothing about investing, finance and ""The psychology of money"" or you know some stuff, but you want to challenge your beliefs and have an open mindset - this book is for you. If you are a know-it-all, filthy rich Scrooge McDuck - skip it."
B084HJSJJ2099,B084HJSJJ2,Morgan Housel,"The Psychology of Money: Timeless lessons on wealth, greed, and happiness",bm,2020,4.0,8,"This book is one of those which I’ll be coming back to from time to time as the advise is timeless. The author touches more upon psychology of finance (obvious from the title I know) rather than specific investing strategies. This is important as this book is for people to understand how the financial world works rather than how to get rich/earn loads of money. Very crisply written with tons of real life examples, this book is definitely in the league of rich dad poor dad. The penultimate chapter summarizes all the concepts nicely and ties in all the wisdom the author wanted to share. If I had to summarize this book in a couple of sentences I would say, it emphasizes the importance of living below one’s means, encourages people to save just for the sake of it and finally reminds us that financial freedom is the ultimate goal one should strive towards rather than just earn to impress. As the author repeatedly states, to each his own though."
B084HJSJJ2100,B084HJSJJ2,Morgan Housel,"The Psychology of Money: Timeless lessons on wealth, greed, and happiness",bm,2020,3.0,8,I had way higher expectations than what I read that’s my observation. It could have used more examples that would have the books a richer experience to read in my view.
B0881Y73YG101,B0881Y73YG,Ray Dalio,Principles for Dealing with the Changing World Order: Why Nations Succeed and Fail,bm,2021,5.0,67,"I read most of the chapters from this book on Ray's LinkedIn posts.  Most people are disconnected from reality, as in, what is taking place around the world.  I personally think most of the people in the West are disconnected in terms of where the world is heading and I believe this book does a great job to educate these souls about history and what they can expect in future.  I will sum up my takeaway in few lines so you can save yourself time and effort...  There are decades where nothing happens; and there are weeks where decades happen...  As Howard Marks recently said:  ""I doubt most people could actually explain what a trillion is (that is, they likely have no idea that it’s a thousand billion, or a million million). And the scale of a trillion is almost incomprehensible. I was struck 30-40 years ago to learn that whereas a million dollars is $10 a second for 28 hours, a billion dollars is $10 a second for 38 months. Now let’s think about a trillion: $10 a second for more than 3,000 years. As I said, almost incomprehensible.""  With trillions printed, you should be ready for a ride of a lifetime.  I am excited for great gains and opportunities are you?"
B0881Y73YG102,B0881Y73YG,Ray Dalio,Principles for Dealing with the Changing World Order: Why Nations Succeed and Fail,bm,2021,5.0,61,"This book, along with Dalio’s “Principles”, should be taught to every person who wishes to succeed in this century. Left, right, or centrist - it doesn’t matter… in fact, if you treat the material seriously, it will help you bridge the political divides that today’s media are creating, and populist politicians are exploiting. This is long-term thinking, but not ivory tower… or dreamer; it does a better job of explaining money than any MBA finance class.  As someone who has dedicated his life to serving - and thinking about - cooperative businesses, especially in the financial sector; I found this material both inspirational and alarming. It is disruptive thinking at its best."
B0881Y73YG103,B0881Y73YG,Ray Dalio,Principles for Dealing with the Changing World Order: Why Nations Succeed and Fail,bm,2021,1.0,33,"Repetitive, pedantic, dull. Written almost entirely in the first person singular, it is self-fawning and self-aggrandizing.  Hard to believe someone as smart and cautious as RD, in his 70s, would 'discover' and present as novel the  most obvious  lessons of history.  And he offers the reader no navigation strategy whatsoever."
B0881Y73YG104,B0881Y73YG,Ray Dalio,Principles for Dealing with the Changing World Order: Why Nations Succeed and Fail,bm,2021,5.0,19,"Great book. Dalio does a remarkable job seeing the bigger picture and providing confidence through historical events/ever repeating cycles that you can predict at a high level what is coming next for a given country or the world and plan accordingly. The corkscrew of evolution analogy is a perfect one, where the human race has up and down cycles but always trends up longer term thanks to technological innovation.  My one criticism is he speaks out of both sides of his mouth in one instance, presumably because he doesn’t want to upset any high ranking politicians or leaders he may be friends with, which I found to be disappointing.  On the one hand, he notes at the start of the book that no two democracies have waged war with each other, wars have only been fought between dictators/police states and democracies or just dictators/police states.  Then later on when discussing China, he all but excuses and rationalizes their increasingly authoritarian state, as seen by Xi crowning himself leader until death and abolishing the precedent of 2 5 year term limits as of 2018. He blesses the Chinese approach of a few rulers knowing what’s best for all, as if those rulers are acting in the broader interest of Chinese people, and that’s an acceptable alternative to democratic rule. He cites the recent video game ban as having merit or at least being understandable, suggesting that he thinks the ends can justify the means. All the while there’s no mention of the atrocities of Mao under this authoritarian type of rule, no mention of the Muslim genocide going on now, the suppression of free speech and jailings and beating and murders of those that oppose the current regime, no mention of internet censorship, etc.  To bring the criticism full circle, he doesn’t link his first point on wars and authoritarians always being involved in them, with the fact that China is an authoritarian state and therefore it’s rise threatens the free world and human progress. Ironically, he does correctly acknowledge China’s opening up to market and establishment of capitalist principles for rocketing them toward the US in terms of power, while refuses to critique the political system despite its history of failings, violence and pain. Russia invading Ukraine couldn’t drive this point (ie the civil or political system being as important as the economic system to the long term success of a country and world peace) home any harder."
B0881Y73YG105,B0881Y73YG,Ray Dalio,Principles for Dealing with the Changing World Order: Why Nations Succeed and Fail,bm,2021,1.0,17,"Why are people slobbering all over this propaganda? Dalio might’ve once been an ethical man, but he isn’t now.  Have you seen his interviews, pushing this tripe? When pressed about Xi’s tyranny, he says China is like a ""strict parent."" Hmmm... Let's ask the 1 million Uyghurs in concentration camps how they feel about dad, shall we? Or we could ask Jack Ma. Or Peng Shuai. Or the people of Hong Kong. Or Tibet. Or the private tutoring companies who lost $120 billion dollars overnight in August 2021 because Xi had a temper tantrum when an executive criticized China's education system. The list is long and ugly.  One thing is certain, China spreads oppression equally.  Dalio argues for making money in a new empire while the empire that nurtured him, gave him freedom and a wide runway to grow his wealth is best left in his rear-view mirror. It's just history, he says. He is, as stated in the subject line, a shoe in for Animal Farm’s propagandist, Squealer. The analogy fits. He's putting lipstick on a pig.  The country is not as stable as they'd like you to believe. China has inflated their economic numbers (aka lied). They have given bad loans to nations around the world, and those loans are defaulting. They have built high rises that sit empty, freeways no one uses, and the Belt and Road Initiative has gone wildly over budget. Evergrande, it turns out, is just one floor in their house of cards.  Now you see why Dalio is trying to convince Americans to hand over their wealth to Bridgewater China. Xi wants your money.  I predict the dragon will rise, but it will never be *the* world leader, a position China desperately wants. Dalio and his Bridgewater China minions will make money for a time---until Xi decides he wants it. Good luck getting it back.  Dalio is on the business talk-show circuit, pushing his book and singing the decline of America. He keeps telling us America’s political parties won’t accept the outcome of the 2024 elections, while praising China’s “common prosperity” (Xi’s latest push to steal people’s money). Dalio also preaches about closing the wealth gap. A worthy principle, but in China’s case that means billionaires disappear for a few months. They magically resurface, announcing they’ll give away billions of dollars. In Dalio’s case, closing the wealth gap is hot air. He’s keeping his billions. Funny how that goes.  Investor beware. Dalio is spouting Communist China talking points. Like Putin, he is licking China’s boot. Unfortunately, the boot he licks today will stomp on him tomorrow.  Because this book is self-serving propaganda, it gets 1 star. Zero would be better."
B08FGV64B1106,B08FGV64B1,Oliver Burkeman,Four Thousand Weeks: Time Management for Mortals,bm,2021,5.0,177,"Thanks to Farrar, Straus and Giroux and NetGalley for an advance copy of this book. I loved it so much I have bought a copy, and plan to give more as gifts!  I’ve been a fan of Burkeman’s since his first book, The Antidote, which is a long-time favorite of mine. I loved the way Burkeman reviewed positive psychology through a skeptical lens, and somehow came out with perhaps the most useful, meaningful self-help book I’ve read yet. (I genuinely still think about that book, almost a decade later). When I learned that he had written a book about productivity, I could not wait to read it, and was so delighted to receive an early copy.  Well, it’s simply the best nonfiction book I’ve read in years. It’s provocative, entertaining, and genuinely useful. The ideas in this book will improve your life, and even if you read a fair amount of self-help and productivity, I doubt you’ve heard them before.  There are a lot of mind-expanding insights here, but the key one is that to be a productivity nerd is to feel existential anxiety. The premise of the productivity genre is that if we can just get our lives ever-more optimized, we need never face the reality that we can’t, in fact, do everything that we care about. Burkeman says we have to start by admitting defeat: our time is limited, and the future we imagine when we’ve become our most self-actualized, accomplished selves, with inboxes empty and goals achieved, is a fun-house mirror that keeps us separate from our real lives.  I don’t want to spoil too much of this book in advance, because it’s an absolute joy to read: Burkeman’s writing crackles, he has such big and original ideas, he illustrates those ideas with lively and unfamiliar examples (did you know that the Soviets experimented for decades with their own work week?! Do you know why it failed??), and he’s just so damned humane. He balances his counterintuitive ideas with practical, actionable advice, which, I can say with confidence, have already improved my productivity and mental health way more than a pomodoro timer ever did.  (I also highly recommend Burkeman’s twice-a-month newsletter, the Imperfectionist, which you can find on his website!)"
